source,target,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
1362,692,1.500000,0.163555,0.245333,True,0.185325,-0.060008,35.000000,12.000000,49032630.097470,55558918.368669,2.200773
1362,692,2.000000,0.163555,0.327110,True,0.185325,-0.141786,35.000000,12.000000,49032630.097470,55558918.368669,2.264751
1533,797,1.250000,0.174516,0.218145,True,0.212742,-0.005403,28.000000,22.000000,52318554.106460,63778498.787923,7.271977
1533,797,1.500000,0.174516,0.261774,True,0.212742,-0.049032,28.000000,22.000000,52318554.106460,63778498.787923,7.124143
1533,797,2.000000,0.174516,0.349032,True,0.212742,-0.136290,28.000000,22.000000,52318554.106460,63778498.787923,7.229377
1154,1239,1.250000,0.032859,0.041074,True,0.042082,0.001007,6.000000,2.000000,9850994.957663,12615757.323530,6.218872
1154,1239,1.500000,0.032859,0.049289,True,0.051046,0.001757,8.000000,2.000000,9850994.957663,15303297.610325,6.035619
1154,1239,2.000000,0.032859,0.065719,True,0.060606,-0.005113,12.000000,2.000000,9850994.957663,18169127.894981,6.151419
524,710,1.250000,0.093842,0.117303,True,0.115019,-0.002284,7.000000,19.000000,28133135.743422,34481705.177043,7.064059
524,710,1.500000,0.093842,0.140763,True,0.123867,-0.016896,7.000000,21.000000,28133135.743422,37134300.316343,6.777858
524,710,2.000000,0.093842,0.187684,True,0.123867,-0.063817,7.000000,21.000000,28133135.743422,37134300.316343,6.889544
821,942,1.250000,0.087230,0.109037,True,0.108452,-0.000585,20.000000,3.000000,26150790.054335,32513059.305286,6.801272
821,942,1.500000,0.087230,0.130844,True,0.108452,-0.022393,20.000000,3.000000,26150790.054335,32513059.305286,6.910554
821,942,2.000000,0.087230,0.174459,True,0.108452,-0.066007,20.000000,3.000000,26150790.054335,32513059.305286,6.751215
1364,652,1.250000,0.159258,0.199072,True,0.198050,-0.001022,25.000000,23.000000,47744236.024077,59373897.471833,4.721114
1364,652,1.500000,0.159258,0.238886,True,0.210050,-0.028837,19.000000,33.000000,47744236.024077,62971307.678923,4.680615
1364,652,2.000000,0.159258,0.318515,True,0.210050,-0.108466,19.000000,33.000000,47744236.024077,62971307.678923,4.650631
336,670,1.250000,0.074502,0.093127,True,0.093977,0.000850,21.000000,3.000000,22334995.769277,28173666.420253,7.678574
336,670,1.500000,0.074502,0.111752,True,0.103647,-0.008105,23.000000,3.000000,22334995.769277,31072526.939096,7.532834
336,670,2.000000,0.074502,0.149003,True,0.103647,-0.045356,23.000000,3.000000,22334995.769277,31072526.939096,7.605228
1087,40,1.250000,0.137377,0.171721,True,0.171825,0.000104,35.000000,5.000000,41184512.951844,51511868.333549,8.019278
1087,40,1.500000,0.137377,0.206065,True,0.185385,-0.020680,40.000000,4.000000,41184512.951844,55577145.641729,7.807934
1087,40,2.000000,0.137377,0.274753,True,0.185385,-0.089368,40.000000,4.000000,41184512.951844,55577145.641729,7.917088
1177,906,1.250000,0.085099,0.106373,True,0.096410,-0.009963,20.000000,0.000000,25511957.141406,28903064.090634,7.700193
1177,906,1.500000,0.085099,0.127648,True,0.096410,-0.031238,20.000000,0.000000,25511957.141406,28903064.090634,7.572020
1177,906,2.000000,0.085099,0.170197,True,0.096410,-0.073787,20.000000,0.000000,25511957.141406,28903064.090634,7.803799
407,955,1.250000,0.095898,0.119873,True,0.120784,0.000911,32.000000,0.000000,28749622.642441,36210224.443349,7.893864
407,955,1.500000,0.095898,0.143848,True,0.144751,0.000904,38.000000,0.000000,28749622.642441,43395303.126919,8.007746
407,955,2.000000,0.095898,0.191797,True,0.158124,-0.033673,40.000000,0.000000,28749622.642441,47404347.559248,7.799073
335,442,1.250000,0.035626,0.044532,True,0.044025,-0.000507,2.000000,9.000000,10680337.700059,13198332.036423,4.948652
335,442,1.500000,0.035626,0.053439,True,0.053471,0.000033,4.000000,9.000000,10680337.700059,16030325.091811,5.051896
335,442,2.000000,0.035626,0.071252,True,0.066789,-0.004463,4.000000,11.000000,10680337.700059,20022733.071819,5.140254
1013,1098,1.250000,0.030653,0.038316,True,0.041538,0.003222,5.000000,4.000000,9189537.476945,12452728.729338,3.535270
1013,1098,1.500000,0.030653,0.045979,True,0.041555,-0.004425,6.000000,3.000000,9189537.476945,12457873.184864,3.578102
1013,1098,2.000000,0.030653,0.061306,True,0.063725,0.002419,10.000000,3.000000,9189537.476945,19104250.970489,3.561412
314,523,1.250000,0.102738,0.128422,True,0.128556,0.000134,8.000000,17.000000,30799980.478373,38540127.434383,6.584624
314,523,1.500000,0.102738,0.154107,True,0.141171,-0.012935,10.000000,17.000000,30799980.478373,42322053.464526,6.886703
314,523,2.000000,0.102738,0.205475,True,0.141171,-0.064304,10.000000,17.000000,30799980.478373,42322053.464526,6.577536
354,697,1.250000,0.109317,0.136646,True,0.138827,0.002180,17.000000,14.000000,32772410.954490,41619154.252239,4.239485
354,697,1.500000,0.109317,0.163975,True,0.143192,-0.020784,16.000000,17.000000,32772410.954490,42927863.962223,4.094341
354,697,2.000000,0.109317,0.218634,True,0.143192,-0.075442,16.000000,17.000000,32772410.954490,42927863.962223,4.058447
368,661,1.250000,0.091733,0.114667,True,0.109276,-0.005391,9.000000,19.000000,27500953.741854,32760106.310102,6.765131
368,661,1.500000,0.091733,0.137600,True,0.109276,-0.028324,9.000000,19.000000,27500953.741854,32760106.310102,6.722382
368,661,2.000000,0.091733,0.183467,True,0.109276,-0.074191,9.000000,19.000000,27500953.741854,32760106.310102,6.754990
567,601,1.250000,0.072082,0.090103,True,0.089440,-0.000663,13.000000,4.000000,21609686.450044,26813472.033962,7.604822
567,601,1.500000,0.072082,0.108123,True,0.102473,-0.005651,15.000000,4.000000,21609686.450044,30720526.778866,7.626368
567,601,2.000000,0.072082,0.144164,True,0.102473,-0.041692,15.000000,4.000000,21609686.450044,30720526.778866,7.772597
1143,956,1.250000,0.098277,0.122846,True,0.118290,-0.004556,19.000000,5.000000,29462712.812502,35462388.941659,2.728923
1143,956,1.500000,0.098277,0.147416,True,0.118290,-0.029126,19.000000,5.000000,29462712.812502,35462388.941659,2.674554
1143,956,2.000000,0.098277,0.196554,True,0.118290,-0.078264,19.000000,5.000000,29462712.812502,35462388.941659,2.737815
530,610,1.250000,0.063491,0.079364,False,,,,,19034248.148869,,1.415017
530,610,1.500000,0.063491,0.095237,False,,,,,19034248.148869,,1.408265
530,610,2.000000,0.063491,0.126983,False,,,,,19034248.148869,,1.409207
1283,474,1.250000,0.148214,0.185267,True,0.184199,-0.001068,42.000000,5.000000,44433324.258334,55221558.089681,6.590630
1283,474,1.500000,0.148214,0.222320,True,0.184199,-0.038121,42.000000,5.000000,44433324.258334,55221558.089681,6.714347
1283,474,2.000000,0.148214,0.296427,True,0.184199,-0.112228,42.000000,5.000000,44433324.258334,55221558.089681,6.674728
1107,97,1.250000,0.101338,0.126673,True,0.128305,0.001632,33.000000,0.000000,30380382.865500,38464775.700522,7.061475
1107,97,1.500000,0.101338,0.152007,True,0.149350,-0.002657,37.000000,0.000000,30380382.865500,44774018.638569,7.125693
1107,97,2.000000,0.101338,0.202676,True,0.175158,-0.027518,37.000000,4.000000,30380382.865500,52510966.524391,7.134821
1581,489,1.250000,0.126478,0.158098,True,0.157047,-0.001051,32.000000,6.000000,37917210.084631,47081473.617785,7.448022
1581,489,1.500000,0.126478,0.189717,True,0.179661,-0.010056,35.000000,7.000000,37917210.084631,53861008.620985,7.265197
1581,489,2.000000,0.126478,0.252956,True,0.179661,-0.073295,35.000000,7.000000,37917210.084631,53861008.620985,7.342290
679,932,1.250000,0.111313,0.139141,True,0.133508,-0.005633,23.000000,5.000000,33370681.595440,40024741.527961,5.896267
679,932,1.500000,0.111313,0.166969,True,0.146185,-0.020784,21.000000,11.000000,33370681.595440,43825148.514503,5.967567
679,932,2.000000,0.111313,0.222625,True,0.146185,-0.076440,21.000000,11.000000,33370681.595440,43825148.514503,6.043766
1412,207,1.250000,0.091702,0.114628,True,0.106577,-0.008051,20.000000,7.000000,27491644.223014,31950883.938677,3.967027
1412,207,1.500000,0.091702,0.137553,True,0.106577,-0.030977,20.000000,7.000000,27491644.223014,31950883.938677,3.847227
1412,207,2.000000,0.091702,0.183405,True,0.106577,-0.076828,20.000000,7.000000,27491644.223014,31950883.938677,3.937712
109,280,1.250000,0.059282,0.074103,True,0.070408,-0.003695,14.000000,2.000000,17772332.483696,21107640.022579,3.982399
109,280,1.500000,0.059282,0.088923,True,0.090239,0.001316,9.000000,9.000000,17772332.483696,27053015.740395,3.825634
109,280,2.000000,0.059282,0.118564,True,0.095246,-0.023318,15.000000,5.000000,17772332.483696,28554161.175495,4.011256
276,742,1.250000,0.096879,0.121099,True,0.120785,-0.000314,25.000000,3.000000,29043685.723916,36210472.464750,7.366337
276,742,1.500000,0.096879,0.145319,True,0.136635,-0.008684,31.000000,1.000000,29043685.723916,40962122.528503,7.386673
276,742,2.000000,0.096879,0.193759,True,0.136635,-0.057124,31.000000,1.000000,29043685.723916,40962122.528503,7.320994
241,443,1.250000,0.058907,0.073634,True,0.070438,-0.003195,14.000000,5.000000,17659848.679400,21116857.568150,2.450274
241,443,1.500000,0.058907,0.088360,True,0.088301,-0.000060,14.000000,7.000000,17659848.679400,26471853.429077,2.413753
241,443,2.000000,0.058907,0.117814,True,0.088301,-0.029513,14.000000,7.000000,17659848.679400,26471853.429077,2.423756
13,684,1.250000,0.174550,0.218187,True,0.203936,-0.014251,20.000000,27.000000,52328654.131956,61138525.086784,7.519735
13,684,1.500000,0.174550,0.261824,True,0.203936,-0.057888,20.000000,27.000000,52328654.131956,61138525.086784,7.501342
13,684,2.000000,0.174550,0.349099,True,0.203936,-0.145163,20.000000,27.000000,52328654.131956,61138525.086784,7.403721
144,520,1.250000,0.070504,0.088130,True,0.087942,-0.000188,23.000000,1.000000,21136493.882148,26364257.206809,7.860164
144,520,1.500000,0.070504,0.105756,True,0.105757,0.000001,25.000000,1.000000,21136493.882148,31705060.150908,7.607358
144,520,2.000000,0.070504,0.141008,True,0.109262,-0.031746,23.000000,3.000000,21136493.882148,32755854.624214,7.774615
1414,779,1.250000,0.116935,0.146168,True,0.142480,-0.003688,37.000000,2.000000,35056112.751536,42714376.323577,6.126359
1414,779,1.500000,0.116935,0.175402,True,0.161398,-0.014003,41.000000,2.000000,35056112.751536,48386035.255159,6.049896
1414,779,2.000000,0.116935,0.233869,True,0.161398,-0.072471,41.000000,2.000000,35056112.751536,48386035.255159,6.066086
1485,725,1.250000,0.181092,0.226365,True,0.225175,-0.001190,21.000000,33.000000,54290076.596569,67505783.362937,7.310384
1485,725,1.500000,0.181092,0.271638,True,0.229266,-0.042372,22.000000,32.000000,54290076.596569,68732347.519913,7.359668
1485,725,2.000000,0.181092,0.362184,True,0.229266,-0.132918,22.000000,32.000000,54290076.596569,68732347.519913,7.433123
1273,14,1.250000,0.084536,0.105671,True,0.110000,0.004329,23.000000,2.000000,25343390.949908,32977074.937456,3.094430
1273,14,1.500000,0.084536,0.126805,True,0.126561,-0.000243,19.000000,10.000000,25343390.949908,37942173.413968,2.885141
1273,14,2.000000,0.084536,0.169073,True,0.139693,-0.029380,20.000000,11.000000,25343390.949908,41879024.111012,2.931833
43,572,1.250000,0.087107,0.108883,True,0.107637,-0.001247,25.000000,6.000000,26113937.578328,32268664.695774,6.153816
43,572,1.500000,0.087107,0.130660,True,0.129697,-0.000963,29.000000,6.000000,26113937.578328,38882200.583434,6.144091
43,572,2.000000,0.087107,0.174213,True,0.134055,-0.040159,22.000000,13.000000,26113937.578328,40188650.066664,6.051936
1364,839,1.250000,0.098148,0.122685,True,0.123173,0.000488,16.000000,14.000000,29424051.663217,36926354.860889,7.675471
1364,839,1.500000,0.098148,0.147222,True,0.145639,-0.001583,20.000000,16.000000,29424051.663217,43661375.748004,7.269180
1364,839,2.000000,0.098148,0.196296,True,0.158832,-0.037464,27.000000,11.000000,29424051.663217,47616729.853047,7.258482
627,824,1.250000,0.037122,0.046402,True,0.045995,-0.000407,11.000000,0.000000,11128772.841802,13788899.709796,7.326073
627,824,1.500000,0.037122,0.055682,True,0.055043,-0.000639,13.000000,0.000000,11128772.841802,16501465.592821,7.216702
627,824,2.000000,0.037122,0.074243,True,0.077168,0.002925,16.000000,1.000000,11128772.841802,23134478.921222,7.127577
1368,406,1.250000,0.131751,0.164688,True,0.147254,-0.017434,34.000000,5.000000,39497863.791917,44145648.471460,3.751139
1368,406,1.500000,0.131751,0.197626,True,0.147254,-0.050372,34.000000,5.000000,39497863.791917,44145648.471460,3.723651
1368,406,2.000000,0.131751,0.263501,True,0.147254,-0.116247,34.000000,5.000000,39497863.791917,44145648.471460,3.818403
1509,890,1.250000,0.111026,0.138782,True,0.140853,0.002071,36.000000,0.000000,33284648.878943,42226816.069515,7.426826
1509,890,1.500000,0.111026,0.166538,True,0.162682,-0.003856,42.000000,0.000000,33284648.878943,48770871.040487,7.473417
1509,890,2.000000,0.111026,0.222051,True,0.171630,-0.050421,42.000000,2.000000,33284648.878943,51453519.260330,7.276945
370,465,1.250000,0.063459,0.079324,True,0.075470,-0.003854,7.000000,8.000000,19024630.853698,22625251.340921,3.434293
370,465,1.500000,0.063459,0.095189,True,0.088632,-0.006557,9.000000,8.000000,19024630.853698,26571120.325843,3.316315
370,465,2.000000,0.063459,0.126919,True,0.088632,-0.038287,9.000000,8.000000,19024630.853698,26571120.325843,3.291888
1344,649,1.250000,0.163537,0.204421,True,0.189424,-0.014997,38.000000,10.000000,49027181.945419,56787933.061103,2.674494
1344,649,1.500000,0.163537,0.245306,True,0.189424,-0.055881,38.000000,10.000000,49027181.945419,56787933.061103,2.723260
1344,649,2.000000,0.163537,0.327074,True,0.189424,-0.137650,38.000000,10.000000,49027181.945419,56787933.061103,3.018132
1060,852,1.250000,0.098332,0.122915,True,0.119592,-0.003322,10.000000,15.000000,29479081.880432,35852830.943307,7.368389
1060,852,1.500000,0.098332,0.147497,True,0.141468,-0.006030,14.000000,15.000000,29479081.880432,42410933.467356,7.086231
1060,852,2.000000,0.098332,0.196663,True,0.141468,-0.055196,14.000000,15.000000,29479081.880432,42410933.467356,7.076363
236,61,1.250000,0.036112,0.045140,True,0.055340,0.010200,12.000000,0.000000,10826096.063660,16590648.989563,7.498691
236,61,1.500000,0.036112,0.054168,True,0.055340,0.001172,12.000000,0.000000,10826096.063660,16590648.989563,7.402798
236,61,2.000000,0.036112,0.072224,True,0.073664,0.001440,16.000000,0.000000,10826096.063660,22083922.857168,7.298230
1348,755,1.250000,0.105522,0.131903,True,0.132908,0.001005,32.000000,3.000000,31634730.394376,39844683.399536,4.374809
1348,755,1.500000,0.105522,0.158283,True,0.141502,-0.016781,30.000000,5.000000,31634730.394376,42421274.748868,4.525560
1348,755,2.000000,0.105522,0.211044,True,0.141502,-0.069542,30.000000,5.000000,31634730.394376,42421274.748868,4.351856
277,839,1.250000,0.150473,0.188092,True,0.188046,-0.000045,12.000000,33.000000,45110780.686353,56374919.577928,7.689998
277,839,1.500000,0.150473,0.225710,True,0.201431,-0.024279,14.000000,33.000000,45110780.686353,60387584.017272,7.290632
277,839,2.000000,0.150473,0.300947,True,0.201431,-0.099515,14.000000,33.000000,45110780.686353,60387584.017272,7.414134
1527,847,1.250000,0.115488,0.144360,True,0.145183,0.000823,40.000000,0.000000,34622357.421672,43524822.695628,7.224161
1527,847,1.500000,0.115488,0.173232,True,0.176420,0.003188,42.000000,2.000000,34622357.421672,52889254.233811,7.181558
1527,847,2.000000,0.115488,0.230976,True,0.176420,-0.054556,42.000000,2.000000,34622357.421672,52889254.233811,7.354741
485,994,1.250000,0.097060,0.121325,False,,,,,29097940.333629,,1.416292
485,994,1.500000,0.097060,0.145590,False,,,,,29097940.333629,,1.404046
485,994,2.000000,0.097060,0.194121,False,,,,,29097940.333629,,1.424388
1461,339,1.250000,0.072410,0.090513,True,0.092434,0.001921,24.000000,0.000000,21707984.250948,27710909.692483,7.047873
1461,339,1.500000,0.072410,0.108615,True,0.109135,0.000520,22.000000,4.000000,21707984.250948,32717823.434219,7.038605
1461,339,2.000000,0.072410,0.144820,True,0.122094,-0.022726,24.000000,4.000000,21707984.250948,36602735.732469,7.238833
1198,1556,1.250000,0.091537,0.114421,True,0.114452,0.000031,28.000000,1.000000,27441954.270851,34311819.306697,7.342614
1198,1556,1.500000,0.091537,0.137305,True,0.120619,-0.016686,24.000000,4.000000,27441954.270851,36160530.856799,7.342191
1198,1556,2.000000,0.091537,0.183073,True,0.120619,-0.062454,24.000000,4.000000,27441954.270851,36160530.856799,7.220980
269,297,1.250000,0.043832,0.054790,True,0.055084,0.000294,10.000000,0.000000,13140461.357570,16513712.487907,7.008706
269,297,1.500000,0.043832,0.065748,True,0.064893,-0.000854,11.000000,1.000000,13140461.357570,19454545.395335,7.313436
269,297,2.000000,0.043832,0.087664,True,0.068535,-0.019129,11.000000,1.000000,13140461.357570,20546228.934917,7.241802
1249,693,1.250000,0.119763,0.149704,True,0.150815,0.001112,29.000000,7.000000,35903995.836581,45213304.278518,6.011323
1249,693,1.500000,0.119763,0.179644,True,0.169922,-0.009722,35.000000,9.000000,35903995.836581,50941334.067657,6.236556
1249,693,2.000000,0.119763,0.239526,True,0.169922,-0.069604,35.000000,9.000000,35903995.836581,50941334.067657,5.999740
1381,442,1.250000,0.144031,0.180038,True,0.165813,-0.014225,29.000000,11.000000,43179315.774985,49709578.856481,4.012676
1381,442,1.500000,0.144031,0.216046,True,0.165813,-0.050233,29.000000,11.000000,43179315.774985,49709578.856481,3.971230
1381,442,2.000000,0.144031,0.288061,True,0.165813,-0.122248,29.000000,11.000000,43179315.774985,49709578.856481,4.074533
279,963,1.250000,0.126933,0.158667,True,0.156603,-0.002063,39.000000,1.000000,38053642.668967,46948492.586610,7.866326
279,963,1.500000,0.126933,0.190400,True,0.187864,-0.002536,46.000000,2.000000,38053642.668967,56320097.724331,7.441442
279,963,2.000000,0.126933,0.253867,True,0.187864,-0.066003,46.000000,2.000000,38053642.668967,56320097.724331,7.418668
1380,992,1.250000,0.106899,0.133624,True,0.137422,0.003798,22.000000,10.000000,32047654.651861,41198040.413319,4.884807
1380,992,1.500000,0.106899,0.160349,True,0.137422,-0.022927,22.000000,10.000000,32047654.651861,41198040.413319,5.132801
1380,992,2.000000,0.106899,0.213799,True,0.137422,-0.076377,22.000000,10.000000,32047654.651861,41198040.413319,4.999890
1451,24,1.250000,0.045811,0.057264,True,0.058056,0.000793,8.000000,6.000000,13733761.752315,17404827.631232,4.950641
